"student_id" "female" "nonwhite" "rep" "mun_school" "math_prof" "math" "math_bl1" "math_bl2" "lp_prof" "lp" "lp_bl1" "lp_bl2"
"9517" 2850234 1 0 0 0 -1.452372 7 2 5 -1.70603 7 3 4
"9518" 2850235 0 1 0 0 -1.286271 5 3 2 -1.756079 7 2 5
"9519" 3552466 1 0 1 0 -1.741385 5 3 2 -0.909779 8 4 4
"9520" 3552467 0 1 0 0 -0.729592 11 6 5 -1.275561 7 5 2
"9521" 3552468 0 1 0 0 -0.728296 13 8 5 -0.638733 12 7 5
"9522" 3552469 0 1 0 0 2.156181 26 13 13 -0.145182 16 8 8
"9523" 3552470 0 1 1 0 -0.428281 11 5 6 -1.38511 10 6 4
"9524" 3552471 0 1 0 0 0.860382 20 10 10 0.870577 23 10 13
"9525" 4253897 0 0 0 0 -0.706412 10 4 6 -1.748509 6 4 2
"9526" 4253898 1 0 0 0 -0.259117 13 5 8 -0.326663 13 9 4
"9527" 4253899 0 1 0 0 0.373371 17 10 7 0.237326 17 8 9
"9528" 4253900 1 1 0 0 -0.924679 7 3 4 -1.330488 10 5 5
"9529" 4253902 0 1 0 0 -1.141855 8 5 3 -1.951938 6 3 3
"9530" 4253903 0 1 0 0 -1.439263 7 4 3 -1.152014 8 3 5
"9531" 4956642 1 1 0 0 0.28389 16 9 7 0.842939 20 10 10
"9532" 4956643 1 1 0 0 -0.678654 12 6 6 -0.784628 11 6 5
"9533" 210208 0 1 1 0 -0.386882 15 7 8 -1.46378 10 5 5
"9534" 210209 0 1 1 0 -1.889478 8 3 5 -1.076391 10 4 6
"9535" 210211 1 0 1 0 -0.684195 12 6 6 -0.094748 14 8 6
"9536" 210212 0 0 1 0 -1.261692 8 4 4 -1.561384 7 5 2
"9537" 210213 0 1 1 0 1.094255 22 12 10 -1.592596 8 5 3
"9538" 210214 0 1 1 0 -0.582529 10 4 6 -1.363794 7 4 3
"9539" 210215 1 1 1 0 -1.846378 4 3 1 -0.663759 15 8 7
"9540" 210216 1 1 0 0 0.445019 17 9 8 0.882278 20 11 9
"9541" 210217 0 1 0 0 -0.984116 7 4 3 -1.239083 9 3 6
"9542" 210218 1 1 0 0 -0.76824 10 4 6 -1.431144 7 4 3
"9543" 913685 1 1 1 0 -0.413856 12 7 5 -1.489205 6 5 1
"9544" 913686 0 1 1 0 -1.074896 11 7 4 -0.728973 10 4 6
"9545" 913689 1 1 0 0 0.663919 19 11 8 0.307622 19 9 10
"9546" 913690 1 1 0 0 -1.919609 3 2 1 -0.223322 12 5 7
"9547" 1617519 1 0 0 0 -1.203045 8 5 3 -0.804851 10 4 6
"9548" 1617520 0 1 1 0 -1.452809 7 3 4 -0.989743 10 6 4
"9549" 3020600 0 1 1 0 -0.186961 14 9 5 -0.39965 14 8 6
"9550" 3020601 0 1 1 0 -1.125295 10 5 5 -1.271591 9 5 4
"9551" 3723429 1 0 1 0 -0.325393 13 6 7 0.055988 19 9 10
"9552" 3723430 0 0 0 0 1.492773 23 12 11 0.472223 19 11 8
"9553" 3723431 1 1 0 0 -0.064537 14 7 7 -0.119614 13 8 5
"9554" 3723433 1 0 0 0 -1.012631 7 5 2 -0.437699 12 5 7
"9555" 3723434 1 0 0 0 -1.401702 6 4 2 -0.426726 14 6 8
"9556" 4425124 0 0 0 0 0.172319 13 2 11 -0.260308 15 7 8
"9557" 5127687 1 1 1 0 0.629206 21 10 11 0.093977 13 7 6
"9558" 5127689 0 0 1 0 -0.628348 9 5 4 -1.431321 8 4 4
"9559" 5127690 1 1 0 0 -0.416459 11 6 5 -0.434541 15 6 9
"9560" 5127691 1 1 0 0 -0.636147 10 6 4 0.033338 16 7 9
"9561" 5127692 0 1 1 0 -1.327176 7 2 5 -1.223339 9 6 3
"9562" 5127693 0 1 1 0 -1.592641 6 2 4 -1.922883 6 4 2
"9563" 5127694 0 1 0 0 -0.464672 11 4 7 -1.570069 6 2 4
"9564" 435595 1 1 0 0 -1.904631 4 3 1 -1.40817 5 3 2
"9565" 435596 1 1 0 0 -0.227137 11 5 6 1.136759 22 11 11
"9566" 435597 1 1 0 0 0.466061 18 8 10 0.549224 20 9 11
"9567" 1138762 0 1 1 0 -0.575529 13 6 7 -0.822328 12 7 5
"9568" 1138764 0 1 0 0 -0.456589 11 4 7 -1.510269 7 5 2
"9569" 1138765 0 0 0 0 -0.935851 10 7 3 -1.201341 9 4 5
"9570" 1138766 1 1 0 0 0.157631 16 6 10 0.040674 19 8 11
"9571" 1138767 1 1 0 0 -0.602824 11 7 4 -0.993478 10 5 5
"9572" 1841695 1 0 0 0 0.527106 17 10 7 0.425426 16 10 6
"9573" 1841696 0 1 0 0 -0.259051 14 7 7 -0.543746 14 6 8
"9574" 1841697 1 1 0 0 0.155335 14 6 8 0.107627 16 7 9
"9575" 1841698 0 0 0 0 -0.411643 12 7 5 -0.54355 11 6 5
"9576" 2543877 1 0 1 0 0.966093 19 9 10 1.26533 22 10 12
"9577" 2543878 1 0 0 0 -0.022148 15 6 9 0.949473 21 10 11
"9578" 2543880 0 1 0 0 0.374898 16 10 6 0.199053 16 9 7
"9579" 2543881 0 1 1 0 -0.117242 15 5 10 -0.440261 13 7 6
"9580" 3246438 1 1 0 0 -0.683019 6 3 3 -0.506724 12 6 6
"9581" 3246439 1 1 0 0 1.086795 19 9 10 -0.262711 15 10 5
"9582" 3948085 1 1 0 0 -0.576603 13 5 8 -0.609723 14 6 8
"9583" 3948086 1 1 0 0 0.339846 15 9 6 0.237241 18 8 10
"9584" 3948087 0 0 0 0 -0.738411 11 6 5 -1.046594 12 6 6
"9585" 3948088 1 1 0 0 0.293023 15 9 6 -0.125525 16 6 10
"9586" 4650186 1 1 0 0 -0.105332 15 9 6 0.92138 23 12 11
"9587" 4650187 1 0 0 0 -1.128258 9 4 5 -0.888347 12 8 4
"9588" 4650189 1 0 0 0 -0.41406 13 8 5 0.448255 19 8 11
"9589" 4650190 1 1 0 0 -1.831405 7 3 4 -2.027748 4 3 1
"9590" 4650191 0 1 0 0 -0.556313 14 7 7 -1.162287 8 5 3
"9591" 5351980 1 1 0 0 0.1101 16 8 8 0.425756 19 9 10
"9592" 5351982 1 1 0 0 0.419707 17 7 10 0.780363 20 9 11
"9593" 5351983 1 0 0 0 0.681056 19 11 8 -0.48351 13 6 7
"9594" 5351984 0 1 0 0 -1.440286 7 5 2 0.930667 20 13 7
"9595" 466346 0 1 0 0 0.456343 18 10 8 0.370819 21 9 12
"9596" 466348 0 1 1 0 -1.526083 6 3 3 -1.671239 5 2 3
"9597" 1169633 1 1 0 0 -0.212397 10 7 3 -0.334481 14 7 7
"9598" 1169634 0 1 1 0 0.855565 20 11 9 0.878124 20 9 11
"9599" 1169636 1 0 0 0 -1.414413 8 3 5 -0.148653 16 8 8
"9600" 1169637 0 0 0 0 -1.680954 7 3 4 -0.199563 16 10 6
"9601" 1872479 1 1 0 0 -1.043278 10 5 5 -2.263442 4 4 0
"9602" 2574713 0 1 1 0 -1.761092 7 4 3 -1.941398 6 2 4
"9603" 2574714 0 1 1 0 0.124247 14 8 6 0.248273 18 8 10
"9604" 2574716 0 1 1 0 -0.592285 10 6 4 -1.326299 8 4 4
"9605" 3277483 1 1 0 0 -1.395274 5 1 4 -0.514006 13 5 8
"9606" 3277484 0 1 1 0 -1.620131 5 2 3 -0.312649 15 10 5
"9607" 3277485 1 1 1 0 0.314693 18 10 8 -0.117678 16 6 10
"9608" 3277487 1 1 0 0 -0.047474 12 7 5 0.671839 19 9 10
"9609" 3277488 0 0 0 0 -0.252466 15 7 8 -0.420207 12 5 7
"9610" 3979064 1 1 0 0 0.107135 15 8 7 0.089305 14 6 8
"9611" 3979065 0 0 0 0 1.14055 22 13 9 1.152415 23 11 12
"9612" 3979068 0 1 0 0 -0.9941 9 7 2 -0.815237 11 7 4
"9613" 4681267 1 1 0 0 -0.862261 10 4 6 0.093488 16 7 9
"9614" 4681268 0 0 1 0 -0.496566 11 5 6 -0.586601 12 7 5
"9615" 4681269 0 1 0 0 0.573055 18 7 11 0.756518 20 11 9
"9616" 4681271 0 1 0 0 -0.570659 10 6 4 -2.02743 5 3 2
"9617" 4681272 1 1 0 0 0.241346 16 8 8 1.193512 22 10 12
"9618" 5382791 0 0 1 0 0.082763 15 9 6 -1.668727 8 7 1
"9619" 561757 0 1 0 0 -0.478798 12 8 4 -0.857525 11 4 7
"9620" 561758 0 1 0 0 -1.406111 5 1 4 -1.278693 7 4 3
"9621" 561759 0 1 0 0 -0.736547 12 7 5 -0.091769 17 10 7
"9622" 561761 1 0 1 0 -0.927368 6 2 4 -1.944024 5 1 4
"9623" 561762 1 1 0 0 -0.61606 13 6 7 -0.586336 14 7 7
"9624" 561763 1 1 0 0 -1.059782 10 4 6 1.016021 22 12 10
"9625" 561764 0 0 0 0 -0.172241 14 8 6 0.13543 17 7 10
"9626" 561765 0 1 1 0 -0.112963 15 7 8 -0.030302 15 8 7
"9627" 1264446 0 0 1 0 -0.589865 11 6 5 -1.678694 5 1 4
"9628" 1264449 1 1 0 0 -0.068252 16 9 7 0.735693 20 11 9
"9629" 1264450 0 1 1 0 0.307784 13 5 8 -0.389176 13 9 4
"9630" 1264452 1 1 0 0 -1.169224 9 2 7 -1.049704 8 4 4
"9631" 1967697 0 0 1 0 -1.540484 8 4 4 -1.24057 9 5 4
"9632" 4073822 1 1 0 0 -0.517319 10 5 5 0.649667 20 11 9
"9633" 4073823 0 1 0 0 -0.39018 12 6 6 -0.529576 12 6 6
"9634" 4776703 1 1 0 0 -1.056242 7 4 3 -0.451551 13 9 4
"9635" 4776706 0 1 1 0 -0.411054 14 7 7 -0.64646 13 7 6
"9636" 5477246 1 0 1 0 0.371146 18 9 9 -0.345632 14 8 6
"9637" 5477247 1 1 0 0 1.065373 20 9 11 0.337878 19 9 10
"9638" 5477248 0 1 1 0 0.673759 17 11 6 1.157734 23 11 12
"9639" 5477249 1 1 0 0 0.299997 16 8 8 0.507228 19 9 10
"9640" 5477250 1 0 0 0 -0.943743 9 5 4 -0.467187 14 7 7
"9641" 64917 1 1 1 0 -0.077748 15 6 9 -0.938079 10 5 5
"9642" 64918 1 0 0 0 -0.490394 10 6 4 -0.115204 13 7 6
"9643" 768090 0 1 0 0 0.933538 20 9 11 0.331082 19 9 10
"9644" 768091 1 0 0 0 0.594946 18 9 9 0.364578 16 9 7
"9645" 768092 0 0 0 0 0.298925 15 5 10 0.955698 20 10 10
"9646" 768093 1 0 0 0 -0.575527 12 7 5 0.486601 19 8 11
"9647" 768094 1 0 0 0 0.530094 18 9 9 0.239223 16 7 9
"9648" 768095 0 1 0 0 -0.131552 16 7 9 0.381621 17 8 9
"9649" 768096 1 1 0 0 0.382891 17 11 6 0.690437 21 12 9
"9650" 2173250 1 0 0 0 -0.547221 12 5 7 -0.471407 14 6 8
"9651" 2875614 0 0 0 0 -0.182397 14 10 4 -0.972825 12 8 4
"9652" 2875615 1 0 0 0 -1.468975 7 3 4 0.093306 16 7 9
"9653" 2875616 1 0 0 0 -1.279767 6 4 2 -0.500987 11 6 5
"9654" 2875618 0 0 1 0 -0.392672 10 4 6 -0.092485 14 7 7
"9655" 2875619 1 0 0 0 -0.007082 15 7 8 -0.076631 17 9 8
"9656" 3577915 1 0 0 0 0.719667 19 9 10 0.956266 19 11 8
"9657" 4279412 1 1 0 0 -0.467708 11 5 6 0.160553 15 7 8
"9658" 4279414 0 0 1 0 -0.562809 13 7 6 -0.317611 14 6 8
"9659" 4279416 0 1 1 0 -0.699405 12 6 6 -0.96358 11 6 5
"9660" 4279417 0 0 0 0 -1.354027 9 3 6 -1.501224 8 3 5
"9661" 4279418 0 0 0 0 -0.10817 14 6 8 -0.765045 11 7 4
"9662" 4279419 1 1 0 0 -0.882405 8 6 2 -0.068875 16 8 8
"9663" 4279420 1 0 0 0 0.413353 17 9 8 1.425234 23 12 11
"9664" 4279421 0 1 0 0 0.53911 18 8 10 0.579582 19 10 9
"9665" 4982056 0 0 0 0 0.383648 16 8 8 1.017763 21 10 11
"9666" 64920 1 1 0 0 0.256331 17 10 7 -0.392602 14 9 5
"9667" 64921 0 0 0 0 0.958799 19 11 8 0.913239 19 10 9
"9668" 768098 1 1 0 0 -0.161683 15 8 7 0.626774 20 10 10
"9669" 768099 1 1 0 0 0.584879 17 5 12 0.522808 18 9 9
"9670" 768100 0 0 0 0 -0.852029 9 5 4 -1.024659 10 5 5
"9671" 1470719 0 0 0 0 0.543691 17 9 8 0.252911 16 9 7
"9672" 1470720 1 0 0 0 0.444532 18 8 10 -0.441736 14 8 6
"9673" 2173252 0 1 0 0 -0.689492 11 5 6 -1.172103 10 5 5
"9674" 2173253 0 0 0 0 2.131396 25 13 12 0.464682 17 10 7
"9675" 2173254 0 0 0 0 0.246498 16 9 7 -0.073034 14 8 6
"9676" 2173255 1 0 0 0 1.206727 23 11 12 0.532467 19 9 10
"9677" 2875622 0 1 0 0 0.268216 16 7 9 -0.235147 16 5 11
"9678" 2875623 1 1 1 0 -0.98352 10 3 7 -0.451011 13 5 8
"9679" 2875624 0 1 0 0 -1.563561 6 2 4 -1.092717 11 5 6
"9680" 3577916 0 1 0 0 0.156621 14 8 6 -0.20816 14 6 8
"9681" 3577917 0 0 0 0 0.86573 19 10 9 1.738907 23 12 11
"9682" 3577918 0 1 0 0 0.246921 13 8 5 -0.031839 15 8 7
"9683" 4279423 0 1 0 0 0.071175 16 8 8 0.029087 13 6 7
"9684" 4279424 1 1 0 0 0.752343 20 10 10 0.575991 20 10 10
"9685" 4279426 1 1 1 0 0.499006 18 8 10 0.8005 18 11 7
"9686" 4279427 0 0 0 0 -1.430329 6 2 4 -0.104163 13 7 6
"9687" 4279428 1 0 0 0 1.231001 21 11 10 0.088738 18 9 9
"9688" 4982060 0 0 1 0 0.28526 16 7 9 -0.508483 12 4 8
"9689" 4982061 0 1 1 0 -0.697739 10 5 5 -0.248669 15 8 7
"9690" 4982062 0 1 0 0 1.165925 21 10 11 0.046109 16 8 8
"9691" 4982063 0 1 0 0 -0.265251 16 6 10 0.482787 18 10 8
"9692" 4982065 0 1 0 0 0.434048 16 8 8 0.258867 17 10 7
"9693" 85838 0 1 0 0 2.015244 25 13 12 0.937839 21 11 10
"9694" 85839 1 0 0 0 0.799324 19 9 10 1.22476 21 11 10
"9695" 789207 0 0 0 0 2.07126 25 12 13 0.755206 20 11 9
"9696" 789208 0 1 0 0 0.766763 19 9 10 1.147614 23 12 11
"9697" 1491998 0 1 0 0 0.253008 18 10 8 0.305646 17 7 10
"9698" 1491999 0 0 0 0 2.06661 24 13 11 1.435202 22 10 12
"9699" 1492000 0 0 0 0 1.116728 21 9 12 1.345264 23 12 11
"9700" 1492001 1 1 0 0 1.84131 24 13 11 1.280834 24 12 12
"9701" 2194332 1 1 0 0 -0.647399 9 5 4 0.294992 17 9 8
"9702" 2194333 1 1 0 0 -0.202221 12 4 8 0.071685 14 9 5
"9703" 2194334 0 0 0 0 0.976346 18 10 8 1.952358 25 13 12
"9704" 2194335 1 0 1 0 1.570031 24 11 13 1.167333 21 10 11
"9705" 2194337 1 0 0 0 0.254971 17 7 10 -0.098705 15 7 8
"9706" 2896719 0 0 0 0 2.329853 26 13 13 1.388004 24 12 12
"9707" 2896721 0 0 0 0 1.739046 24 13 11 1.201942 21 12 9
"9708" 2896722 1 1 0 0 -0.349103 13 5 8 0.924114 19 8 11
"9709" 2896723 1 1 0 0 0.751018 20 10 10 0.98628 22 13 9
"9710" 3599201 1 1 0 0 2.010988 25 12 13 1.909024 26 13 13
"9711" 3599202 0 1 0 0 -0.101106 14 8 6 0.117776 16 8 8
"9712" 3599203 0 1 0 0 0.951194 21 11 10 1.283291 24 13 11
"9713" 3599205 0 0 0 0 2.329853 26 13 13 0.709286 18 10 8
"9714" 3599206 0 1 0 0 0.953381 22 11 11 0.288683 18 9 9
"9715" 3599207 0 1 0 0 1.70592 24 12 12 1.117159 22 12 10
"9716" 3599208 1 0 0 0 0.550948 20 11 9 0.804655 22 10 12
"9717" 4300680 1 0 0 0 2.220611 26 13 13 0.852334 18 8 10
"9718" 4300681 1 0 0 0 0.849372 20 11 9 0.788047 19 9 10
"9719" 4300682 1 0 0 0 -1.102495 9 3 6 -0.187145 13 7 6
"9720" 4300683 0 1 0 0 -0.352078 13 6 7 -0.925703 12 8 4
"9721" 5003257 0 1 0 0 0.45873 17 8 9 0.021998 14 8 6
"9722" 5003258 0 1 0 0 0.699757 19 10 9 1.109716 21 11 10
"9723" 5003259 0 0 0 0 1.884036 24 12 12 -0.274573 14 8 6
"9724" 205492 0 1 0 0 1.22167 23 12 11 0.371282 18 8 10
"9725" 205493 0 0 0 0 -0.17013 11 5 6 -0.166221 14 6 8
"9726" 205495 1 0 1 0 -0.569135 11 7 4 -0.647574 13 10 3
"9727" 205497 1 1 0 0 0.147564 15 7 8 0.764919 20 10 10
"9728" 205498 1 1 0 0 0.505459 19 8 11 0.461462 20 12 8
"9729" 205499 0 1 0 0 1.545703 24 13 11 0.76339 20 10 10
"9730" 908923 1 0 0 0 0.130419 13 7 6 0.105435 16 9 7
"9731" 908924 1 1 0 0 -0.215774 12 8 4 1.166012 22 12 10
"9732" 908926 0 0 1 0 0.337216 17 8 9 0.309658 17 11 6
"9733" 908927 0 1 0 0 -1.851662 3 2 1 -1.014281 8 6 2
"9734" 1612846 0 1 1 0 0.131964 17 9 8 -0.303163 13 8 5
"9735" 1612847 0 1 0 0 1.065277 20 12 8 0.809001 21 11 10
"9736" 1612848 1 0 0 0 -2.047872 4 3 1 -0.615718 13 6 7
"9737" 2314514 0 1 1 0 -0.68975 9 5 4 -0.851418 12 6 6
"9738" 2314515 0 1 1 0 0.798524 20 11 9 1.151798 21 9 12
"9739" 2314516 0 1 0 0 0.841535 18 9 9 0.19434 18 10 8
"9740" 3015907 0 0 0 0 1.946011 25 12 13 0.785731 21 11 10
"9741" 3718760 0 1 0 0 -0.143176 13 5 8 0.104835 15 9 6
"9742" 3718761 1 0 1 0 -0.83303 10 5 5 -0.292989 13 9 4
"9743" 3718762 0 0 1 0 -0.971377 7 4 3 -0.439659 14 7 7
"9744" 3718763 0 1 0 0 0.12828 16 5 11 0.419985 19 11 8
"9745" 3718764 0 0 0 0 0.845491 19 10 9 0.198071 18 8 10
"9746" 4420427 0 0 0 0 0.164973 18 11 7 0.106487 16 8 8
"9747" 4420428 1 0 0 0 -0.274619 12 8 4 -0.141876 14 7 7
"9748" 5123036 1 1 0 0 0.578708 19 10 9 1.384867 21 10 11
"9749" 5123037 1 0 0 0 0.639548 19 10 9 0.87141 20 11 9
"9750" 5123038 1 1 0 0 -0.167451 12 8 4 0.771773 19 8 11
"9751" 5123039 0 1 0 0 0.880907 19 8 11 0.037409 17 8 9
"9752" 5123040 1 0 0 0 -0.108237 16 9 7 -1.227475 8 5 3
"9753" 5123041 1 1 0 0 -1.418838 6 2 4 0.189387 17 8 9
"9754" 176313 0 1 0 0 -0.038606 15 8 7 -0.61241 9 6 3
"9755" 176314 0 1 0 0 0.843975 20 12 8 0.535665 19 10 9
"9756" 176315 0 1 1 0 0.656378 19 9 10 0.974988 20 9 11
"9757" 879588 0 0 0 0 0.972098 21 9 12 0.699175 18 8 10
"9758" 879589 1 1 0 0 0.10889 15 5 10 0.347318 17 9 8
"9759" 879591 1 0 0 0 1.501287 24 11 13 1.47191 23 11 12
"9760" 1583502 0 0 0 0 -0.316137 11 6 5 -0.304966 13 9 4
"9761" 1583503 1 1 0 0 -0.387015 13 7 6 -0.395194 14 7 7
"9762" 1583504 1 1 0 0 -0.317433 12 5 7 0.782361 22 13 9
"9763" 1583505 0 1 1 0 -0.167944 14 9 5 -0.601859 12 6 6
"9764" 1583506 1 1 1 0 0.222364 17 9 8 -0.529499 13 5 8
"9765" 2285157 0 0 0 0 0.700501 21 10 11 0.982804 19 10 9
"9766" 2285158 1 0 0 0 0.910475 20 9 11 1.386411 23 12 11
"9767" 2285159 0 1 0 0 -0.006737 14 6 8 -0.756212 11 5 6
"9768" 2285160 0 0 0 0 1.335653 21 11 10 1.63176 23 11 12
"9769" 2986980 0 0 0 0 0.761383 19 10 9 -0.393147 13 5 8
"9770" 2986981 0 1 0 0 0.862569 21 11 10 1.029404 19 9 10
"9771" 3689321 1 1 0 0 1.337703 22 11 11 1.139809 22 11 11
"9772" 3689322 0 1 0 0 0.745045 19 9 10 -0.333302 16 10 6
"9773" 3689323 1 1 0 0 1.365793 23 12 11 1.769786 24 13 11
"9774" 3689324 0 1 1 0 0.182389 16 7 9 0.082789 15 7 8
"9775" 4391088 1 1 1 0 -1.291628 7 4 3 -1.143625 8 2 6
"9776" 4391089 1 0 0 0 0.510516 18 10 8 1.101393 20 10 10
"9777" 4391090 1 0 0 0 0.033333 15 7 8 -0.428586 14 5 9
"9778" 4391091 1 0 0 0 -0.076949 16 8 8 0.721509 20 10 10
"9779" 5093707 0 0 0 0 -0.234163 13 6 7 -0.147711 14 6 8
"9780" 5093708 0 1 0 0 0.313775 16 7 9 -0.465131 12 7 5
"9781" 5093709 1 0 0 0 2.156181 26 13 13 1.487574 23 10 13
"9782" 5093710 1 0 1 0 -0.909565 13 5 8 0.05263 16 9 7
"9783" 768109 1 0 0 0 1.267545 22 11 11 0.384436 19 10 9
"9784" 768110 0 0 0 0 0.774837 19 12 7 1.109126 22 11 11
"9785" 768111 1 0 0 0 -0.045229 15 8 7 0.560148 20 11 9
"9786" 1470729 1 1 0 0 1.522596 23 12 11 1.949484 24 11 13
"9787" 1470731 0 1 0 0 1.424568 23 11 12 1.034439 20 11 9
"9788" 2173270 1 1 1 0 0.035922 14 9 5 -0.350688 16 7 9
"9789" 2173271 1 1 0 0 -1.162731 8 3 5 -0.58522 12 6 6
"9790" 2173272 0 0 0 0 1.458717 23 12 11 -0.202582 16 8 8
"9791" 2875634 1 1 1 0 -1.199354 10 5 5 -0.449569 11 5 6
"9792" 2875635 1 0 0 0 1.563945 24 12 12 1.758027 24 12 12
"9793" 2875636 0 0 0 0 0.330078 15 7 8 -0.329037 14 6 8
"9794" 2875637 0 1 0 0 1.718378 24 12 12 1.62755 24 13 11
"9795" 2875638 0 0 0 0 0.165604 18 11 7 -0.255122 11 4 7
"9796" 2875639 0 1 0 0 -1.045736 8 5 3 -1.01719 9 5 4
"9797" 3577933 0 0 1 0 -0.718777 10 4 6 0.13285 17 9 8
"9798" 3577934 1 0 0 0 -0.486259 11 6 5 0.806189 22 13 9
"9799" 3577935 1 0 0 0 0.971632 19 11 8 1.195174 24 13 11
"9800" 3577936 1 0 0 0 -0.973684 11 5 6 -0.286476 13 8 5
"9801" 4279442 0 0 0 0 -0.163242 15 8 7 -0.003022 17 9 8
"9802" 4279443 0 0 0 0 0.801304 20 11 9 -0.162182 16 6 10
"9803" 4279444 0 1 0 0 -0.169553 11 6 5 -0.969562 9 7 2
"9804" 4279445 1 0 0 0 -0.685638 11 5 6 -0.327546 13 7 6
"9805" 4982081 1 1 0 0 0.502133 19 9 10 0.375347 19 10 9
"9806" 4982082 0 1 0 0 0.42893 16 7 9 -0.415039 14 7 7
"9807" 4982084 0 1 0 0 -0.967811 11 5 6 -1.132581 8 5 3
"9808" 4982085 1 1 0 0 -1.496594 8 5 3 -0.926023 9 4 5
"9809" 135049 1 1 0 0 0.34515 19 10 9 -0.293067 14 9 5
"9810" 135050 1 0 0 0 -0.64326 8 3 5 0.278172 18 9 9
"9811" 135051 0 0 0 0 0.205757 15 7 8 -1.08696 9 4 5
"9812" 838414 0 1 1 0 0.83686 19 9 10 0.713713 20 12 8
"9813" 838415 1 0 0 0 0.630817 17 8 9 -0.427257 14 9 5
"9814" 838416 0 0 0 0 0.310739 17 9 8 -0.151994 14 7 7
"9815" 838417 1 0 0 0 0.567128 20 11 9 0.745846 20 11 9
"9816" 838418 0 1 0 0 0.546763 18 9 9 -0.437133 15 7 8
"9817" 838419 1 0 0 0 1.031066 21 12 9 0.708997 19 10 9
"9818" 838420 1 1 0 0 1.584622 23 12 11 1.916402 24 11 13
"9819" 838421 0 1 0 0 -0.759853 11 2 9 -0.324448 16 7 9
"9820" 838422 0 1 1 0 -1.509157 10 5 5 -1.548087 5 2 3
"9821" 1541534 0 1 0 0 1.149447 20 10 10 1.107424 21 11 10
"9822" 1541535 0 1 0 0 0.531569 17 10 7 0.53843 17 9 8
"9823" 1541536 0 1 0 0 1.204089 21 10 11 1.307537 23 11 12
"9824" 1541537 1 1 0 0 -0.633126 11 5 6 -1.161305 8 4 4
"9825" 2243402 0 1 0 0 -0.39196 14 7 7 0.005225 15 8 7
"9826" 2243403 0 0 1 0 -0.80777 7 3 4 -0.742451 12 6 6
"9827" 2243404 1 1 0 0 1.263971 22 11 11 0.743738 21 11 10
"9828" 2945719 1 1 0 0 0.628555 17 10 7 1.371002 22 11 11
"9829" 2945720 0 1 0 0 0.813036 21 11 10 -1.198782 11 7 4
"9830" 2945721 0 1 0 0 0.492223 15 9 6 -0.664385 10 6 4
"9831" 2945722 1 0 0 0 1.192644 21 12 9 1.046314 21 9 12
"9832" 3648263 1 1 0 0 0.604877 21 12 9 -0.007538 15 8 7
"9833" 4349793 1 0 0 0 0.928753 20 11 9 1.127934 22 11 11
"9834" 5052274 0 0 1 0 -0.528442 15 7 8 -1.113976 9 5 4
"9835" 5052276 1 0 0 0 1.339503 23 12 11 1.071902 21 11 10
"9836" 5052277 1 0 0 0 0.236838 16 6 10 0.773978 20 13 7
"9837" 152007 0 0 0 0 0.227485 17 8 9 0.257474 17 8 9
"9838" 152009 0 0 0 0 -0.179315 14 9 5 0.141455 17 10 7
"9839" 152010 1 1 0 0 -0.383892 13 10 3 -0.025386 16 6 10
"9840" 854948 1 1 1 0 -1.557038 8 3 5 -0.387097 13 8 5
"9841" 854949 0 1 1 0 -1.043248 11 7 4 -0.725927 13 7 6
"9842" 1558476 0 1 0 0 -0.056345 13 9 4 -0.360504 16 9 7
"9843" 1558477 0 0 1 0 0.85602 21 11 10 1.081869 23 12 11
"9844" 1558480 0 1 0 0 -0.489649 10 7 3 1.334137 23 11 12
"9845" 1558481 0 1 0 0 -0.188737 13 6 7 -0.959646 13 8 5
"9846" 1558482 0 1 0 0 0.134784 16 11 5 0.933852 21 12 9
"9847" 1558483 0 1 0 0 0.198586 15 4 11 -0.864928 10 6 4
"9848" 1558484 0 1 0 0 -1.594296 8 3 5 -1.168986 9 4 5
"9849" 2260316 1 0 0 0 -0.925142 9 4 5 -0.587775 9 6 3
"9850" 2962435 0 1 0 0 0.334423 17 9 8 0.933129 21 10 11
"9851" 3664965 1 1 0 0 -0.36936 14 6 8 -0.077065 13 6 7
"9852" 3664968 1 0 0 0 0.350871 18 8 10 0.826108 20 12 8
"9853" 3664969 1 0 0 0 -0.899301 6 3 3 -0.727779 12 5 7
"9854" 4366363 0 1 0 0 0.611277 19 9 10 1.506537 22 12 10
"9855" 5069058 0 1 0 0 0.912766 21 10 11 -0.162924 14 7 7
"9856" 388024 1 0 0 0 -0.023808 15 9 6 -1.52701 9 2 7
"9857" 388025 0 1 1 0 -1.284337 11 7 4 -1.22904 8 3 5
"9858" 388027 0 1 0 0 -0.705059 10 4 6 -0.515977 12 6 6
"9859" 1091161 1 0 0 0 -0.49264 13 6 7 -0.309381 14 10 4
"9860" 1794114 0 0 0 0 -0.586506 12 5 7 -0.139465 14 7 7
"9861" 1794115 0 1 0 0 -0.534548 11 8 3 -0.599549 12 3 9
"9862" 2495724 1 1 0 0 -1.185367 9 3 6 -0.982784 13 7 6
"9863" 2495727 1 1 0 0 -0.518046 9 3 6 0.35838 18 11 7
"9864" 3198138 0 1 0 0 -0.630001 10 6 4 -1.276806 8 4 4
"9865" 3198140 0 1 0 0 0.687664 19 9 10 -0.583308 9 4 5
